PUESTO_TRABAJO,AREA,FECHA_INGRESO_PLANILLA,MOTIVO_SEPARACION,FECHA_CESE,SITUACION,COD_SEXO,ESTADO_CIVIL,FECHA_NACIMIENTO,SEGMENTO SIMPLE,TIPO_CASA,TIPO_INSTRUCCION,DISTRITO,PROVINCIA,DEPARTAMENTO,NÚMERO DE HIJOS
AYUDANTE DE COCINA,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,45324,PERIODO PRUEBA,45352,CESADO,M,SOLTERO(A),35558,E&R,FAMILIAR,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,SAN ROMAN,0
AUXILIAR DE HOTELERIA,ALTO MONTAÑA - HOTELERIA,44048,TERMINO DE CONTRATO,44562,CESADO,F,SOLTERO(A),36432,E&R,NO APLICABLE,SECUNDARIA COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,1
AUXILIAR GENERAL,QUELLAVECO - ALIMENTACION,45122,TERMINO DE CONTRATO,45200,CESADO,F,SOLTERO(A),27952,E&R,PROPIA,SECUNDARIA COMPLETA,MIRAFLORES,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
MOZO,MINSUR PUCAMARCA NUEVO - ALIMENTACION,44734,RENUNCIA VOLUNTARIA,44835,CESADO,F,SOLTERO(A),36711,E&R,PROPIA,SECUNDARIA COMPLETA,ACORA,PUNO,DPTO PUNO,0
MOZO,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,44081,TERMINO DE CONTRATO,44440,CESADO,F,SOLTERO(A),37029,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,QUELLAVECO - ALIMENTACION,43983,RENUNCIA VOLUNTARIA,44111,CESADO,M,SOLTERO(A),33804,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AYUDANTE DE COCINA,HOCHSCHILD - PALLANCATA,43165,RENUNCIA VOLUNTARIA,44370,CESADO,M,SOLTERO(A),34423,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
SUPERVISOR DE HS&E,MINSUR PUCAMARCA NUEVO - ALIMENTACION,43628,TERMINO DE CONTRATO,44713,CESADO,M,SOLTERO(A),32225,E&R,NO APLICABLE,UNIVERS. COMPLETA,SOCABAYA,AREQUIPA,DPTO AREQUIPA,1
MOZO,HOCHSCHILD - PALLANCATA,41820,RENUNCIA VOLUNTARIA,45238,CESADO,F,SOLTERO(A),26737,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,SAN SEBASTIAN,CUSCO,DPTO CUSCO,SIN INFORMACION
VAJILLERO,HUDBAY - ALIMENTACION,45453,PERIODO PRUEBA,45511,CESADO,F,SOLTERO(A),34908,E&R,PROPIA,SECUNDARIA COMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,1
AUXILIAR GENERAL,SOUTHERN PERU - TOQUEPALA,44386,PERIODO PRUEBA,44440,CESADO,F,SOLTERO(A),34296,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR DE COOK AND CHILL,QUELLAVECO - ALIMENTACION,44649,RENUNCIA VOLUNTARIA,44686,CESADO,M,SOLTERO(A),33826,E&R,PROPIA,SECUNDARIA COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,SIN INFORMACION
AUXILIAR GENERAL,SOUTHERN PERU - TOQUEPALA,44441,PERIODO PRUEBA,44470,CESADO,F,SOLTERO(A),34697,E&R,NO APLICABLE,NO APLICABLE,LIMA,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,HOCHSCHILD - INMACULADA,45225,RENUNCIA VOLUNTARIA,45505,CESADO,M,SOLTERO(A),35427,E&R,PROPIA,SECUNDARIA COMPLETA,SAN SEBASTIAN,SAN SEBASTIAN,DPTO CUSCO,0
COCINERO,TUNSHURUCO - ALIMENTACION,43511,TERMINO DE CONTRATO,44440,CESADO,M,CONVIVIENTE,33685,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
MOZO,QUELLAVECO - ALIMENTACION,43983,TERMINO DE CONTRATO,45474,CESADO,F,SOLTERO(A),33252,E&R,NO APLICABLE,SECUNDARIA COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - MULTIUSOS,QUELLAVECO - MANTENIMIENTO,43998,TERMINO DE CONTRATO,45474,CESADO,M,SOLTERO(A),32533,E&R,NO APLICABLE,TÉCNICA COMPLETA,SAN CRISTOBAL,MARISCAL NIETO,DPTO MOQUEGUA,SIN INFORMACION
SUPERVISOR DE MANTENIMIENTO,QUELLAVECO - MANTENIMIENTO,43976,TERMINO DE CONTRATO,45474,CESADO,M,SOLTERO(A),30068,E&R,NO APLICABLE,TÉCNICA COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,SIN INFORMACION
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,44165,PERIODO PRUEBA,44216,CESADO,M,SOLTERO(A),35154,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,1
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,44044,TERMINO DE CONTRATO,45474,CESADO,M,SOLTERO(A),34369,E&R,NO APLICABLE,UNIVERS. COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,SIN INFORMACION
MOZO,MINSUR PUCAMARCA NUEVO - ALIMENTACION,44004,TERMINO DE CONTRATO,44440,CESADO,F,SOLTERO(A),31110,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
MOZO,SAN GABRIEL NUEVO - ALIMENTACION,44755,RENUNCIA VOLUNTARIA,45471,CESADO,F,SOLTERO(A),33698,E&R,ALQUILADA,TÉCNICA COMPLETA,SOCABAYA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
ESTIBADOR,QUELLAVECO - ALIMENTACION,44168,TERMINO DE CONTRATO,44348,CESADO,M,SOLTERO(A),34393,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
SUPERVISOR DE HS&E,ENEL GYD - MANTENIMIENTO,43493,RENUNCIA VOLUNTARIA,45363,CESADO,M,SOLTERO(A),33284,E&R,NO APLICABLE,UNIVERS. COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,44716,RENUNCIA VOLUNTARIA,45083,CESADO,M,SOLTERO(A),34671,E&R,ALQUILADA,SECUNDARIA COMPLETA,YURA,AREQUIPA,DPTO AREQUIPA,1
MOZO,QUELLAVECO - ALIMENTACION,44266,TERMINO DE CONTRATO,44621,CESADO,M,CONVIVIENTE,34746,E&R,NO APLICABLE,SECUNDARIA COMPLETA,CHACHAS,CASTILLA,DPTO AREQUIPA,0
CHOFER,SOUTHERN PERU - TOQUEPALA,44204,PERIODO PRUEBA,44287,CESADO,M,SOLTERO(A),33233,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,OLEODUCTO - HOTELERIA,42881,TERMINO DE CONTRATO,43983,CESADO,F,SOLTERO(A),29069,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,OLEODUCTO - HOTELERIA,42040,ART 34° DECRETO LEG 728°,44219,CESADO,M,SOLTERO(A),32615,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
COORDINADOR DE RECURSOS HUMANOS,PLUSPETROL L 88 - RRHH,42793,RENUNCIA VOLUNTARIA,44763,CESADO,M,SOLTERO(A),32998,E&R,NO APLICABLE,UNIVERS. COMPLETA,LA PERLA,CALLAO,PROV. CONST. DEL CALLAO,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45030,TERMINO DE CONTRATO,45261,CESADO,F,SOLTERO(A),34458,E&R,PROPIA,SECUNDARIA COMPLETA,STA ROSA DE SACCO,YAULI,DPTO JUNIN,SIN INFORMACION
MOZO,TUNSHURUCO - ALIMENTACION,43682,TERMINO DE CONTRATO,43831,CESADO,F,SOLTERO(A),32143,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,MILPO EL PORVENIR - ALIMENTACION,44292,TERMINO DE CONTRATO,44440,CESADO,M,SOLTERO(A),37130,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,44621,RENUNCIA VOLUNTARIA,44849,CESADO,F,SOLTERO(A),36284,E&R,PROPIA,TÉCNICA COMPLETA,PACCHA,JAUJA,DPTO JUNIN,0
AUXILIAR GENERAL,PAN AMERICAN SILVER - ARGENTUM GOLF,44287,RENUNCIA VOLUNTARIA,44409,CESADO,M,SOLTERO(A),33696,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR DE MANTENIMIENTO,TUNSHURUCO - MANTENIMIENTO,45436,PERIODO PRUEBA,45474,CESADO,M,SOLTERO(A),35272,E&R,ALQUILADA,GRADO DE BACHILLER,LA OROYA,YAULI,DPTO JUNIN,0
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,44589,RENUNCIA VOLUNTARIA,45047,CESADO,M,SOLTERO(A),37817,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN ISIDRO,LIMA,DPTO LIMA,SIN INFORMACION
COCINERO,EL BROCAL,44232,TERMINO DE CONTRATO,44805,CESADO,M,SOLTERO(A),34414,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LIMA,LIMA,DPTO LIMA,0
AYUDANTE DE COCINA,PAMPA MELCHORITA - ALIMENTACION,44679,PERIODO PRUEBA,44682,CESADO,M,SOLTERO(A),35964,E&R,PROPIA,SECUNDARIA COMPLETA,SAN VICENTE DE CANETE,CANETE,DPTO LIMA,0
TECNICO DE MEDIO AMBIENTE 3,MARSA - MEDIO AMBIENTE,44778,TERMINO DE CONTRATO,44986,CESADO,M,SOLTERO(A),34701,E&R,PROPIA,UNIVERS. COMPLETA,CHILCA,HUANCAYO,DPTO JUNIN,0
MOZO,MILPO EL PORVENIR - ALIMENTACION,44395,TERMINO DE CONTRATO,44865,CESADO,F,SOLTERO(A),35358,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LIMA,LIMA,DPTO LIMA,0
SUPERVISOR DE HS&E,TUNSHURUCO - ALIMENTACION,44908,RENUNCIA VOLUNTARIA,45323,CESADO,F,CASADO(A),33693,E&R,PROPIA,SUPERIOR COMPLETA,HUACHON,PASCO,DPTO PASCO,SIN INFORMACION
LAVANDERO,TUNSHURUCO - HOTELERIA,44628,RENUNCIA VOLUNTARIA,44749,CESADO,F,SOLTERO(A),27729,E&R,PROPIA,TÉCNICA COMPLETA,EL TAMBO,HUANCAYO,DPTO JUNIN,SIN INFORMACION
ASISTENTE ADMINISTRATIVO,TUNSHURUCO - HOTELERIA,44176,TERMINO DE CONTRATO,44593,CESADO,F,SOLTERO(A),33195,E&R,NO APLICABLE,SECUNDARIA COMPLETA,TRUJILLO,TRUJILLO,DPTO LA LIBERTAD,0
ESTILISTA,TUNSHURUCO - ALIMENTACION,44684,TERMINO DE CONTRATO,44927,CESADO,F,SOLTERO(A),35501,E&R,ALQUILADA,TÉCNICA COMPLETA,LEONOR ORDONEZ,JAUJA,DPTO JUNIN,SIN INFORMACION
MOZO,NO DEFINIDO,44509,RENUNCIA VOLUNTARIA,44667,CESADO,M,SOLTERO(A),34896,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,QUELLAVECO - ALIMENTACION,44016,RENUNCIA VOLUNTARIA,44136,CESADO,F,SOLTERO(A),34697,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
MOZO,MINSUR TIMPURE NUEVO - ALIMENTACION,44203,TERMINO DE CONTRATO,44348,CESADO,M,SOLTERO(A),37317,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
ASISTENTE DE RECREACION,MINSUR SAN RAFAEL NUEVO - HOTELERIA,44823,RENUNCIA VOLUNTARIA,45339,CESADO,F,CONVIVIENTE,34658,E&R,PROPIA,SECUNDARIA COMPLETA,CAYMA,AREQUIPA,DPTO AREQUIPA,1
MOZO,QUELLAVECO - ALIMENTACION,44092,RENUNCIA VOLUNTARIA,44728,CESADO,M,SOLTERO(A),32835,E&R,NO APLICABLE,TÉCNICA COMPLETA,SOCABAYA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
MOZO,EL BROCAL,44539,TERMINO DE CONTRATO,44743,CESADO,F,SOLTERO(A),36533,E&R,PROPIA,SECUNDARIA COMPLETA,OYON,OYON,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,SOUTHERN PERU - ILO,42587,RENUNCIA VOLUNTARIA,44881,CESADO,F,SOLTERO(A),24847,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,ILO,ILO,DPTO MOQUEGUA,SIN INFORMACION
AYUDANTE DE COCINA,SOUTHERN PERU - TOQUEPALA,40862,RENUNCIA VOLUNTARIA,44228,CESADO,F,CASADO(A),24539,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,44568,TERMINO DE CONTRATO,45474,CESADO,M,CONVIVIENTE,23009,E&R,ALQUILADA,TÉCNICA COMPLETA,TACNA,TACNA,DPTO TACNA,SIN INFORMACION
SUPERVISOR DE FLOTA DE VEHICULOS,QUELLAVECO - ALIMENTACION,44123,TERMINO DE CONTRATO,45505,CESADO,M,SOLTERO(A),31806,E&R,NO APLICABLE,TÉCNICA COMPLETA,HUANCAVELICA,HUANCAVELICA,DPTO HUANCAVELICA,SIN INFORMACION
AUXILIAR GENERAL,HOCHSCHILD - INMACULADA,44059,TERMINO DE CONTRATO,44440,CESADO,M,SOLTERO(A),26493,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,QUELLAVECO - ALIMENTACION,44368,TERMINO DE CONTRATO,44896,CESADO,F,SOLTERO(A),33658,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
TRAINEE DE RECURSOS HUMANOS,PAMPA MELCHORITA - ALIMENTACION,45376,RENUNCIA VOLUNTARIA,45452,CESADO,M,SOLTERO(A),36589,E&R,FAMILIAR,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
COCINERO,QUELLAVECO - ALIMENTACION,44151,TERMINO DE CONTRATO,44621,CESADO,M,CASADO(A),31863,E&R,NO APLICABLE,SECUNDARIA COMPLETA,CAYMA,AREQUIPA,DPTO AREQUIPA,2
AUXILIAR GENERAL,TUNSHURUCO - ALIMENTACION,44197,TERMINO DE CONTRATO,44713,CESADO,F,SOLTERO(A),36219,E&R,NO APLICABLE,SECUNDARIA COMPLETA,ASCOPE,ASCOPE,DPTO LA LIBERTAD,SIN INFORMACION
AUXILIAR GENERAL,TUNSHURUCO - ALIMENTACION,44285,RENUNCIA VOLUNTARIA,44664,CESADO,M,SOLTERO(A),35659,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LA OROYA,YAULI,DPTO JUNIN,0
CHOFER,TUNSHURUCO - ALIMENTACION,44314,RENUNCIA VOLUNTARIA,45200,CESADO,M,SOLTERO(A),33423,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LIMA,LIMA,DPTO LIMA,3
RECEPCIONISTA,QUELLAVECO - HOTELERIA,44284,TERMINO DE CONTRATO,44927,CESADO,F,SOLTERO(A),32445,E&R,NO APLICABLE,TÉCNICA COMPLETA,SAN MARTIN DE PORRES,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE ADMINISTRACION DE PERSONAL,TUNSHURUCO - ALIMENTACION,44698,RENUNCIA VOLUNTARIA,44961,CESADO,M,CASADO(A),32091,E&R,ALQUILADA,TÉCNICA COMPLETA,EL TAMBO,HUANCAYO,DPTO JUNIN,SIN INFORMACION
MOZO,PAN AMERICAN SILVER - ARGENTUM GOLF,44399,TERMINO DE CONTRATO,44531,CESADO,F,SOLTERO(A),36214,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
CHOFER,SOUTHERN PERU - TOQUEPALA,43631,TERMINO DE CONTRATO,43891,CESADO,M,SOLTERO(A),32695,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,44555,PERIODO PRUEBA,44566,CESADO,M,SOLTERO(A),36055,E&R,PROPIA,SECUNDARIA COMPLETA,INDEPENDENCIA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,44735,RENUNCIA VOLUNTARIA,44838,CESADO,F,SOLTERO(A),31318,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN SEBASTIAN,CUSCO,DPTO CUSCO,SIN INFORMACION
MOZO,QUELLAVECO - ALIMENTACION,44137,TERMINO DE CONTRATO,45474,CESADO,M,SOLTERO(A),32545,E&R,NO APLICABLE,SECUNDARIA COMPLETA,AYAVI,HUAYTARA,DPTO HUANCAVELICA,SIN INFORMACION
AUXILIAR DE LIMPIEZA,QUELLAVECO - HOTELERIA,43977,TERMINO DE CONTRATO,45139,CESADO,F,SOLTERO(A),34016,E&R,NO APLICABLE,SECUNDARIA COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,1
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,43992,TERMINO DE CONTRATO,44621,CESADO,F,SOLTERO(A),32157,E&R,NO APLICABLE,SECUNDARIA COMPLETA,PAUCARCOLLA,PUNO,DPTO PUNO,1
MOZO,TAMBOMAYO - ALIMENTACION,43080,TERMINO DE CONTRATO,44075,CESADO,F,SOLTERO(A),29334,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,2
MOZO,HUDBAY - ALIMENTACION,45176,PERIODO PRUEBA,45261,CESADO,F,SOLTERO(A),27055,E&R,PROPIA,SECUNDARIA COMPLETA,CHAMACA,CHUMBIVILCAS,DPTO CUSCO,2
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,44902,RENUNCIA VOLUNTARIA,45024,CESADO,M,CONVIVIENTE,29209,E&R,PROPIA,SECUNDARIA COMPLETA,CHAMACA,CHUMBIVILCAS,DPTO CUSCO,SIN INFORMACION
MOZO,QUELLAVECO - ALIMENTACION,44800,TERMINO DE CONTRATO,45474,CESADO,F,SOLTERO(A),34037,E&R,PROPIA,SECUNDARIA COMPLETA,SANTA LUCIA,LAMPA,DPTO PUNO,SIN INFORMACION
AYUDANTE DE PANADERIA,QUELLAVECO - ALIMENTACION,43976,RENUNCIA VOLUNTARIA,44138,CESADO,M,SOLTERO(A),34558,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
SUPERVISOR DE HS&E,PLUSPETROL L 88 - ADMINISTRACION,45315,PERIODO PRUEBA,45400,CESADO,F,SOLTERO(A),33796,E&R,PROPIA,SECUNDARIA COMPLETA,BRENA,LIMA,DPTO LIMA,0
COCINERO,SAXON MALVINAS - SATELITES,44255,PERIODO PRUEBA,44287,CESADO,M,SOLTERO(A),30905,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE LIMPIEZA,QUELLAVECO - HOTELERIA,44624,RENUNCIA VOLUNTARIA,44631,CESADO,F,CASADO(A),29367,E&R,PROPIA,SECUNDARIA COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,2
CHOFER,TUNSHURUCO - ALIMENTACION,44155,PERIODO PRUEBA,44168,CESADO,M,SOLTERO(A),32585,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE LIMPIEZA,UCHUCCHACUA - HOTELERIA,43512,TERMINO DE CONTRATO,44531,CESADO,F,SOLTERO(A),30909,E&R,NO APLICABLE,SECUNDARIA COMPLETA,PUENTE PIEDRA,LIMA,DPTO LIMA,0
MOZO,UCHUCCHACUA - ALIMENTACION,44132,TERMINO DE CONTRATO,44440,CESADO,M,SOLTERO(A),36442,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AYUDANTE DE COCINA,UCHUCCHACUA - ALIMENTACION,43525,TERMINO DE CONTRATO,44531,CESADO,M,SOLTERO(A),35895,E&R,NO APLICABLE,SECUNDARIA COMPLETA,OYON,OYON,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,44154,PERIODO PRUEBA,44202,CESADO,M,SOLTERO(A),28792,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ELECTROMECANICO,RIO TINTO LA GRANJA - NON FOOD 1,44971,RENUNCIA VOLUNTARIA,45397,CESADO,M,SOLTERO(A),36279,E&R,PROPIA,TÉCNICA COMPLETA,CHICLAYO,CHICLAYO,DPTO LAMBAYEQUE,SIN INFORMACION
AUXILIAR DE LIMPIEZA,ENEL GYD - LIMPIEZA,43497,TERMINO DE CONTRATO,44743,CESADO,F,SOLTERO(A),29690,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,CARABAYLLO,LIMA,DPTO LIMA,1
AUXILIAR DE MANTENIMIENTO,MARSA - MANTENIMIENTO,44119,RENUNCIA VOLUNTARIA,44638,CESADO,M,SOLTERO(A),35683,E&R,NO APLICABLE,SECUNDARIA COMPLETA,PUCALA,CHICLAYO,DPTO LAMBAYEQUE,0
RECEPCIONISTA,QUELLAVECO - HOTELERIA,44151,TERMINO DE CONTRATO,45323,CESADO,M,SOLTERO(A),33623,E&R,NO APLICABLE,TÉCNICA COMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TAMBOMAYO - HOTELERIA,45393,RENUNCIA VOLUNTARIA,45413,CESADO,M,SOLTERO(A),35138,E&R,PROPIA,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,0
AYUDANTE DE COCINA,PAMPA MELCHORITA - ALIMENTACION,45206,TERMINO DE CONTRATO,45342,CESADO,M,SOLTERO(A),36343,E&R,FAMILIAR,SECUNDARIA COMPLETA,SAN VICENTE DE CANETE,CANETE,DPTO LIMA,0
AUXILIAR DE LIMPIEZA,CNPC PERU - PIURA,44736,TERMINO DE CONTRATO,44827,CESADO,F,SOLTERO(A),28325,E&R,ALQUILADA,SECUNDARIA COMPLETA,EL ALTO,TALARA,DPTO PIURA,SIN INFORMACION
AUXILIAR GENERAL,UCHUCCHACUA - ALIMENTACION,44266,RENUNCIA VOLUNTARIA,44484,CESADO,M,SOLTERO(A),36573,E&R,NO APLICABLE,SECUNDARIA COMPLETA,EL TAMBO,HUANCAYO,DPTO JUNIN,SIN INFORMACION
AYUDANTE DE COCINA,MARSA - ALIMENTACION,44615,PERIODO PRUEBA,44682,CESADO,M,SOLTERO(A),35331,E&R,PROPIA,TÉCNICA INCOMPLETA,LURIGANCHO,LIMA,DPTO LIMA,SIN INFORMACION
CHOFER,QUELLAVECO - ALIMENTACION,44168,RENUNCIA VOLUNTARIA,45352,CESADO,M,SOLTERO(A),31868,E&R,NO APLICABLE,TÉCNICA COMPLETA,MIRAFLORES,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
MOZO,QUELLAVECO - ALIMENTACION,45092,RENUNCIA VOLUNTARIA,45362,CESADO,F,SOLTERO(A),35453,E&R,FAMILIAR,TÉCNICA COMPLETA,MARIANO MELGAR,AREQUIPA,DPTO AREQUIPA,1
ASISTENTE ADMINISTRATIVO DE SALUD OCUPACIONAL,QUELLAVECO - ALIMENTACION,44784,TERMINO DE CONTRATO,45474,CESADO,F,SOLTERO(A),35053,E&R,ALQUILADA,TÉCNICA COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,SIN INFORMACION
AUXILIAR GENERAL,QUELLAVECO - ALIMENTACION,43976,RENUNCIA VOLUNTARIA,44602,CESADO,F,SOLTERO(A),29630,E&R,NO APLICABLE,SECUNDARIA COMPLETA,ILO,ILO,DPTO MOQUEGUA,0
SUPERVISOR DE CALIDAD,QUELLAVECO - ALIMENTACION,44375,TERMINO DE CONTRATO,44621,CESADO,F,SOLTERO(A),32297,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
RECEPCIONISTA,TUNSHURUCO - HOTELERIA,44219,RENUNCIA VOLUNTARIA,44774,CESADO,M,SOLTERO(A),34118,E&R,NO APLICABLE,TÉCNICA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
MOZO,TUCTU - ALIMENTACION,43419,TERMINO DE CONTRATO,43922,CESADO,F,SOLTERO(A),29657,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE LIMPIEZA,QUELLAVECO - HOTELERIA,44896,TERMINO DE CONTRATO,45474,CESADO,F,CASADO(A),26663,E&R,ALQUILADA,SECUNDARIA COMPLETA,EL AGUSTINO,LIMA,DPTO LIMA,0
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,43998,TERMINO DE CONTRATO,45474,CESADO,F,SOLTERO(A),31396,E&R,NO APLICABLE,SECUNDARIA COMPLETA,CONEL GREGORIO ALBARRACIN L.A.U.,TACNA,DPTO TACNA,SIN INFORMACION
PLANNER DE MANTENIMIENTO,QUELLAVECO - MANTENIMIENTO,44660,TERMINO DE CONTRATO,45474,CESADO,M,SOLTERO(A),35578,E&R,PROPIA,UNIVERS. COMPLETA,PUNO,PUNO,DPTO PUNO,SIN INFORMACION
AYUDANTE DE COCINA,QUELLAVECO - ALIMENTACION,43998,TERMINO DE CONTRATO,45474,CESADO,F,SOLTERO(A),32506,E&R,NO APLICABLE,SECUNDARIA COMPLETA,ICHUNA,GRAL SANCHEZ CERRO,DPTO MOQUEGUA,SIN INFORMACION
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,43983,TERMINO DE CONTRATO,45474,CESADO,F,SOLTERO(A),24663,E&R,NO APLICABLE,SECUNDARIA COMPLETA,ILO,ILO,DPTO MOQUEGUA,SIN INFORMACION
TECNICO DE MANTENIMIENTO,HUDBAY - MANTENIMIENTO,45100,TERMINO DE CONTRATO,45474,CESADO,M,SOLTERO(A),33921,E&R,ALQUILADA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
