PUESTO_TRABAJO,AREA,FECHA_INGRESO_PLANILLA,MOTIVO_SEPARACION,FECHA_CESE,SITUACION,COD_SEXO,ESTADO_CIVIL,FECHA_NACIMIENTO,SEGMENTO SIMPLE,TIPO_CASA,TIPO_INSTRUCCION,DISTRITO,PROVINCIA,DEPARTAMENTO,NÚMERO DE HIJOS
AUXILIAR GENERAL,SOUTHERN PERU - TOQUEPALA,44695,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35837,E&R,ALQUILADA,SECUNDARIA COMPLETA,CONEL GREGORIO ALBARRACIN L.A.U.,TACNA,DPTO TACNA,SIN INFORMACION
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,44629,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35196,E&R,ALQUILADA,TÉCNICA COMPLETA,SANTIAGO DE SURCO,LIMA,DPTO LIMA,2
ALMACENERO,EL BROCAL,44279,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),28783,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,SAN JUAN DE MIRAFLORES,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,REPSOL NUEVO LOTE 57 - HOTELERIA,44847,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),30013,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN JUAN DE MIRAFLORES,LIMA,DPTO LIMA,SIN INFORMACION
VAJILLERO,ORCOPAMPA,43282,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),27390,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,ORCOPAMPA,CASTILLA,DPTO AREQUIPA,SIN INFORMACION
AUXILIAR GENERAL,TANTAHUATAY COIMOLACHE - ALIMENTACION,44604,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,31850,E&R,ALQUILADA,SECUNDARIA COMPLETA,CAJAMARCA,CAJAMARCA,DPTO CAJAMARCA,SIN INFORMACION
MOZO,PAMPA MELCHORITA - ALIMENTACION,45426,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36784,E&R,PROPIA,SECUNDARIA COMPLETA,IMPERIAL,CANETE,DPTO LIMA,1
AYUDANTE DE COCINA,MARSA - ALIMENTACION,44133,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),29446,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,CHICLAYO,CHICLAYO,DPTO LAMBAYEQUE,SIN INFORMACION
MOZO,MINSUR PUCAMARCA NUEVO - ALIMENTACION,45299,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35026,E&R,FAMILIAR,SECUNDARIA COMPLETA,ALTO DE LA ALIANZA,TACNA,DPTO TACNA,0
AUXILIAR GENERAL,MARSA - ALIMENTACION,45351,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),30245,E&R,ALQUILADA,TÉCNICA COMPLETA,TRUJILLO,TRUJILLO,DPTO LA LIBERTAD,0
AUXILIAR GENERAL,PAMPA MELCHORITA - ALIMENTACION,45115,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,35931,E&R,PROPIA,SECUNDARIA COMPLETA,JACAS GRANDE,HUAMALIES,DPTO HUANUCO,1
AUXILIAR GENERAL,SAXON MALVINAS - SATELITES,45322,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34332,E&R,ALQUILADA,SECUNDARIA COMPLETA,LA VICTORIA,LIMA,DPTO LIMA,2
MAESTRO DE COCINA,TUNSHURUCO - ALIMENTACION,41030,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),30709,E&R,NO APLICABLE,TÉCNICA COMPLETA,VENTANILLA,CALLAO,PROV. CONST. DEL CALLAO,4
SUPERVISOR DE COMEDOR,MARSA - ALIMENTACION,45358,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31541,E&R,ALQUILADA,TÉCNICA INCOMPLETA,CAJAMARCA,CAJAMARCA,DPTO CAJAMARCA,2
AYUDANTE DE COCINA,MINERA LA ZANJA - ALIMENTACION,42845,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),29677,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,GREGORIO PITA,SAN MARCOS,DPTO CAJAMARCA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ELECTROMECANICO,MARSA - MANTENIMIENTO,44743,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35737,E&R,ALQUILADA,SECUNDARIA COMPLETA,MOCHE,TRUJILLO,DPTO LA LIBERTAD,SIN INFORMACION
AUXILIAR DE ADMINISTRACION,PLUSPETROL L 88 - ADMINISTRACION,44910,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36646,E&R,PROPIA,SECUNDARIA COMPLETA,CALLAO,CALLAO,PROV. CONST. DEL CALLAO,0
SUPERVISOR DE HS&E,MINSUR PUCAMARCA NUEVO - ALIMENTACION,45313,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34469,E&R,NO APLICABLE,SECUNDARIA COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,0
ASISTENTE ADMINISTRATIVO,MARSA - ADMINISTRACION,43564,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),33330,E&R,NO APLICABLE,TÉCNICA COMPLETA,CHIMBOTE,SANTA,DPTO ANCASH,SIN INFORMACION
SUPERVISOR DE CALIDAD,COGA SELVA - ALIMENTACION,40066,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,26911,E&R,NO APLICABLE,UNIVERS. COMPLETA,LA PERLA,CALLAO,PROV. CONST. DEL CALLAO,SIN INFORMACION
SUPERVISOR DE CALIDAD SENIOR,PLUSPETROL L 88 - ADMINISTRACION,39609,NO APLICABLE,0,ACTIVO,M,CASADO(A),27946,E&R,NO APLICABLE,UNIVERS. COMPLETA,CALLAO,CALLAO,PROV. CONST. DEL CALLAO,2
VAJILLERO,ORCOPAMPA - ALIMENTACION,45061,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36506,E&R,PROPIA,SECUNDARIA COMPLETA,ILO,ILO,DPTO MOQUEGUA,SIN INFORMACION
MOZO,HOCHSCHILD - INMACULADA,45190,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34676,E&R,PROPIA,SECUNDARIA COMPLETA,LA JOYA,AREQUIPA,DPTO AREQUIPA,0
AUXILIAR DE HOTELERIA,HUDBAY - ALIMENTACION,45509,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32067,E&R,PROPIA,SECUNDARIA COMPLETA,MARANGANI,CANCHIS,DPTO CUSCO,1
AUXILIAR DE ALMACEN,TANTAHUATAY COIMOLACHE - ALIMENTACION,41839,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32174,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,COMAS,LIMA,DPTO LIMA,SIN INFORMACION
MOZO,VALE MISKI MAYO - ALIMENTACION,42574,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),28846,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,SECHURA,SECHURA,DPTO PIURA,2
ASISTENTE DE COMEDOR,HUDBAY - ALIMENTACION,44750,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36357,E&R,PROPIA,SECUNDARIA COMPLETA,POROY,CUSCO,DPTO CUSCO,SIN INFORMACION
AUXILIAR DE ADMINISTRACION,PLUSPETROL L 88 - ADMINISTRACION,44831,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),25422,E&R,ALQUILADA,TÉCNICA INCOMPLETA,CARABAYLLO,LIMA,DPTO LIMA,3
AUXILIAR DE HOTELERIA,MINSUR PUCAMARCA NUEVO - HOTELERIA,42984,NO APLICABLE,0,ACTIVO,M,CASADO(A),23809,E&R,NO APLICABLE,SECUNDARIA COMPLETA,ZEPITA,CHUCUITO,DPTO PUNO,SIN INFORMACION
ALMACENERO,TUNSHURUCO - ALIMENTACION,45261,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36253,E&R,ALQUILADA,UNIVERS. COMPLETA,HUANCAYO,HUANCAYO,DPTO JUNIN,0
MOZO,HOCHSCHILD - INMACULADA,45477,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),37625,E&R,PROPIA,SECUNDARIA COMPLETA,MAJES,CAYLLOMA,DPTO AREQUIPA,0
MAESTRO DE COCINA,EL BROCAL,42241,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31382,E&R,NO APLICABLE,TÉCNICA COMPLETA,PUENTE PIEDRA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,MINSUR PUCAMARCA NUEVO - HOTELERIA,45471,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35884,E&R,ALQUILADA,SECUNDARIA COMPLETA,CERRO COLORADO,AREQUIPA,DPTO AREQUIPA,0
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,45460,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35545,E&R,PROPIA,SECUNDARIA COMPLETA,MADRIGAL,CAYLLOMA,DPTO AREQUIPA,2
TECNICO DE MANTENIMIENTO - FRIGORISTA,COGA SELVA - MANTENIMIENTO,45483,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),37650,E&R,ALQUILADA,SECUNDARIA COMPLETA,CUSCO,CUSCO,DPTO CUSCO,0
AYUDANTE DE PANADERIA,HUDBAY - ALIMENTACION,45405,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34610,E&R,ALQUILADA,SECUNDARIA COMPLETA,SANTIAGO,CHAMPI,DPTO CUSCO,0
AUXILIAR DE HOTELERIA,SAN GABRIEL NUEVO - HOTELERIA,45497,NO APLICABLE,0,ACTIVO,F,CASADO(A),29781,E&R,FAMILIAR,SECUNDARIA COMPLETA,ICHUNA,GRAL SANCHEZ CERRO,DPTO MOQUEGUA,1
TECNICO DE MANTENIMIENTO - ELECTROMECANICO,SAN GABRIEL NUEVO - MANTENIMIENTO,45384,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33663,E&R,ALQUILADA,SECUNDARIA COMPLETA,ILO,ILO,DPTO MOQUEGUA,0
AUXILIAR GENERAL,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,45163,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,36022,E&R,FAMILIAR,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,1
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,45477,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35168,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN SEBASTIAN,CUSCO,DPTO CUSCO,0
AUXILIAR DE HOTELERIA,MINSUR SAN RAFAEL NUEVO - HOTELERIA,45471,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),38840,E&R,FAMILIAR,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,0
AUXILIAR DE HOTELERIA,MINSUR SAN RAFAEL NUEVO - HOTELERIA,44148,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),37245,E&R,NO APLICABLE,SECUNDARIA COMPLETA,AGUA BLANCA,EL DORADO,DPTO SAN MARTIN,SIN INFORMACION
JARDINERO,COGA SELVA - MANTENIMIENTO,45324,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33843,E&R,ALQUILADA,SECUNDARIA COMPLETA,CUSCO,CUSCO,DPTO CUSCO,0
AZAFATA,MINSUR PUCAMARCA NUEVO - ALIMENTACION,44713,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34455,E&R,PROPIA,SECUNDARIA COMPLETA,CIUDAD NUEVA,TACNA,DPTO TACNA,2
RECEPCIONISTA,SAN GABRIEL NUEVO - HOTELERIA,45307,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36132,E&R,PROPIA,SECUNDARIA COMPLETA,CERRO COLORADO,AREQUIPA,DPTO AREQUIPA,1
AUXILIAR GENERAL,TUNSHURUCO - ALIMENTACION,43650,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),30874,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
MOZO,TUNSHURUCO - ALIMENTACION,40572,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32874,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,TARMA,TARMA,DPTO JUNIN,0
AUXILIAR GENERAL,SAN GABRIEL NUEVO - ALIMENTACION,45329,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,33171,E&R,PROPIA,SECUNDARIA COMPLETA,SANTO TOMAS,CHUMBIVILCAS,DPTO CUSCO,2
AYUDANTE DE PANADERIA,HOCHSCHILD - INMACULADA,45036,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,35309,E&R,ALQUILADA,SECUNDARIA COMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,2
CHOFER,TAMBOMAYO - ALIMENTACION,45394,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33570,E&R,ALQUILADA,SECUNDARIA COMPLETA,ORCOPAMPA,CASTILLA,DPTO AREQUIPA,2
AUXILIAR DE HOTELERIA,MARSA - HOTELERIA,45085,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,31956,E&R,PROPIA,SECUNDARIA COMPLETA,LOS BANOS DEL INCA,CAJAMARCA,DPTO CAJAMARCA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ELECTROMECANICO,COGA SELVA - MANTENIMIENTO,43063,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32161,E&R,NO APLICABLE,TÉCNICA COMPLETA,HUAROCONDO,ANTA,DPTO CUSCO,SIN INFORMACION
ALMACENERO,TUNSHURUCO - ALIMENTACION,43867,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),30935,E&R,NO APLICABLE,SECUNDARIA COMPLETA,VENTANILLA,CALLAO,PROV. CONST. DEL CALLAO,SIN INFORMACION
TECNICO DE MEDIO AMBIENTE 3,MARSA - MEDIO AMBIENTE,45491,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,34370,E&R,ALQUILADA,GRADO DE BACHILLER,CHONGOYAPE,CHICLAYO,DPTO LAMBAYEQUE,1
SUPERVISOR DE HS&E,SAN GABRIEL NUEVO - ALIMENTACION,45125,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34954,E&R,FAMILIAR,TITULADO,ILO,ILO,DPTO MOQUEGUA,SIN INFORMACION
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,44744,NO APLICABLE,0,ACTIVO,F,CONVIVIENTE,28940,E&R,ALQUILADA,SECUNDARIA COMPLETA,CUSCO,CUSCO,DPTO CUSCO,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45359,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),32016,E&R,ALQUILADA,SECUNDARIA COMPLETA,PERENE,CHANCHAMAYO,DPTO JUNIN,3
AUXILIAR DE MANTENIMIENTO,TUNSHURUCO - MANTENIMIENTO,45240,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36625,E&R,PROPIA,TÉCNICA COMPLETA,HUANCAYO,HUANCAYO,DPTO JUNIN,0
AYUDANTE DE COCINA,MARSA - ALIMENTACION,44547,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,36308,E&R,ALQUILADA,TÉCNICA INCOMPLETA,CHICLAYO,CHICLAYO,DPTO LAMBAYEQUE,SIN INFORMACION
AUXILIAR DE HOTELERIA,MARSA - HOTELERIA,42705,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,27872,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,GUADALUPE,PACASMAYO,DPTO LA LIBERTAD,SIN INFORMACION
PANADERO PASTELERO,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,42323,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),26358,E&R,NO APLICABLE,TÉCNICA COMPLETA,SAN ANTONIO,HUAROCHIRI,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,MARSA - ALIMENTACION,40148,NO APLICABLE,0,ACTIVO,M,CASADO(A),27121,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,TRUJILLO,TRUJILLO,DPTO LA LIBERTAD,2
AUXILIAR DE HOTELERIA,MARSA - HOTELERIA,45288,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36136,E&R,ALQUILADA,SECUNDARIA COMPLETA,CHEPEN,CHEPEN,DPTO LA LIBERTAD,0
AUXILIAR DE MANTENIMIENTO,PLUSPETROL L 56 - MANTENIMIENTO,44775,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32998,E&R,PROPIA,SECUNDARIA COMPLETA,VILLA MARIA DEL TRIUNFO,LIMA,DPTO LIMA,1
AUXILIAR DE HOTELERIA,MINSUR SAN RAFAEL NUEVO - HOTELERIA,45010,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35586,E&R,PROPIA,SECUNDARIA COMPLETA,PUNO,PUNO,DPTO PUNO,SIN INFORMACION
AUXILIAR GENERAL,SAN GABRIEL NUEVO - ALIMENTACION,43983,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33865,E&R,NO APLICABLE,SECUNDARIA COMPLETA,JACOBO HUNTER,AREQUIPA,DPTO AREQUIPA,3
TECNICO DE MANTENIMIENTO - ELECTRICISTA,PLUSPETROL L 56 - MANTENIMIENTO,45201,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34688,E&R,PROPIA,SECUNDARIA COMPLETA,COMAS,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,SAXON MALVINAS - SATELITES,45369,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34513,E&R,PROPIA,SECUNDARIA COMPLETA,SAN JUAN DE MIRAFLORES,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,SOUTHERN PERU - CUAJONE,45398,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,29042,E&R,NO APLICABLE,SECUNDARIA COMPLETA,ILO,CELEDONIO,DPTO MOQUEGUA,2
AUXILIAR GENERAL,SOUTHERN PERU - TOQUEPALA,45418,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),31232,E&R,ALQUILADA,SUPERIOR COMPLETA,CERRO COLORADO,AREQUIPA,DPTO AREQUIPA,0
MOZO,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,45457,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36097,E&R,PROPIA,GRADO DE BACHILLER,TACNA,TACNA,DPTO TACNA,0
VAJILLERO,SAN GABRIEL NUEVO - ALIMENTACION,44350,NO APLICABLE,0,ACTIVO,M,CASADO(A),33264,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,3
PANADERO,HUDBAY - ALIMENTACION,44740,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36602,E&R,PROPIA,SECUNDARIA COMPLETA,POROY,CUSCO,DPTO CUSCO,SIN INFORMACION
AUXILIAR DE HOTELERIA,TAMBOMAYO - HOTELERIA,44434,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29046,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,CAYMA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
TECNICO DE MANTENIMIENTO,TAMBOMAYO - ALIMENTACION,44182,NO APLICABLE,0,ACTIVO,M,CASADO(A),28153,E&R,NO APLICABLE,TÉCNICA COMPLETA,HUANCAVELICA,HUANCAVELICA,DPTO HUANCAVELICA,SIN INFORMACION
AUXILIAR DE MANTENIMIENTO,COGA SIERRA - MANTENIMIENTO,45177,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),37816,E&R,PROPIA,SECUNDARIA COMPLETA,CHUNGUI,LA MAR,DPTO AYACUCHO,0
AUXILIAR GENERAL,SAN GABRIEL NUEVO - ALIMENTACION,43976,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),26643,E&R,NO APLICABLE,SECUNDARIA COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,SIN INFORMACION
RESPONSABLE DE RECREACION,HUDBAY - ALIMENTACION,44656,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34958,E&R,PROPIA,SECUNDARIA COMPLETA,ACORIA,HUANCAVELICA,DPTO HUANCAVELICA,SIN INFORMACION
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,45445,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36493,E&R,PROPIA,SECUNDARIA COMPLETA,ESPINAR,ESPINAR,DPTO CUSCO,0
SUPERVISOR DE HS&E,HUDBAY - ALIMENTACION,44775,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),33192,E&R,PROPIA,UNIVERS. COMPLETA,SAMUEL PASTOR,CAMANA,DPTO AREQUIPA,2
AYUDANTE DE COCINA,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,45104,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34323,E&R,PROPIA,SECUNDARIA COMPLETA,SAN ANTON,AZANGARO,DPTO PUNO,SIN INFORMACION
GASFITERO,SAN GABRIEL NUEVO - MANTENIMIENTO,45391,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),22582,E&R,NO APLICABLE,SECUNDARIA COMPLETA,MAJES,CAYLLOMA,DPTO AREQUIPA,2
AUXILIAR DE ALMACEN,EL BROCAL,45344,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,34977,E&R,PROPIA,SECUNDARIA COMPLETA,ACORIA,HUANCAVELICA,DPTO HUANCAVELICA,1
MOZO,PAN AMERICAN SILVER - ARGENTUM GOLF,45316,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35551,E&R,PROPIA,SECUNDARIA COMPLETA,MOROCOCHA,YAULI,DPTO JUNIN,0
ALMACENERO,TAMBOMAYO - ALIMENTACION,43075,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),30047,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
CHOFER,SOUTHERN PERU - CUAJONE,45298,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34114,E&R,ALQUILADA,SECUNDARIA COMPLETA,ILO,ILO,DPTO MOQUEGUA,2
TECNICO DE MANTENIMIENTO - OPERADOR DE PLANTA,HUDBAY - MANTENIMIENTO,44744,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,31461,E&R,PROPIA,SECUNDARIA COMPLETA,AYAVIRI,MELGAR,DPTO PUNO,SIN INFORMACION
AYUDANTE DE COCINA,HOCHSCHILD - INMACULADA,44426,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31655,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,SANTIAGO,CUSCO,DPTO CUSCO,SIN INFORMACION
AYUDANTE DE COCINA,TAMBOMAYO - ALIMENTACION,45421,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),29827,E&R,ALQUILADA,SECUNDARIA COMPLETA,PUNO,PUNO,DPTO PUNO,0
MOZO,HUDBAY - ALIMENTACION,45443,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35432,E&R,ALQUILADA,SECUNDARIA COMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,0
AUXILIAR GENERAL,HOCHSCHILD - INMACULADA,45141,NO APLICABLE,0,ACTIVO,M,CASADO(A),29798,E&R,PROPIA,SECUNDARIA COMPLETA,QUIQUIJANA,QUISPICANCHIS,DPTO CUSCO,SIN INFORMACION
ASISTENTE DE RECREACION,TUNSHURUCO - HOTELERIA,42713,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33724,E&R,NO APLICABLE,UNIVERS. COMPLETA,MAJES,CAYLLOMA,DPTO AREQUIPA,SIN INFORMACION
AUXILIAR DE HOTELERIA,MINSUR SAN RAFAEL NUEVO - HOTELERIA,45478,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29553,E&R,PROPIA,SECUNDARIA COMPLETA,AZANGARO,AZANGARO,DPTO PUNO,2
AYUDANTE DE COCINA,MINSUR PUCAMARCA NUEVO - ALIMENTACION,45471,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36070,E&R,FAMILIAR,SECUNDARIA COMPLETA,TACNA,TACNA,DPTO TACNA,0
TECNICO DE MANTENIMIENTO - ELECTROMECANICO,PAMPA MELCHORITA - MANTENIMIENTO,45056,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33555,E&R,PROPIA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
CARPINTERO,SAN GABRIEL NUEVO - MANTENIMIENTO,45321,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35456,E&R,ALQUILADA,SECUNDARIA COMPLETA,SANTIAGO,CUSCO,DPTO CUSCO,0
AYUDANTE DE COCINA,SAN GABRIEL NUEVO - ALIMENTACION,45490,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35488,E&R,PROPIA,SECUNDARIA COMPLETA,CERRO COLORADO,AREQUIPA,DPTO AREQUIPA,0
AYUDANTE DE COCINA,COGA SELVA - ALIMENTACION,42501,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),28331,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,SAN SEBASTIAN,CUSCO,DPTO CUSCO,SIN INFORMACION
VAJILLERO,HUDBAY - ALIMENTACION,45361,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),37699,E&R,PROPIA,SECUNDARIA COMPLETA,ESPINAR,ESPINAR,DPTO CUSCO,0
AUXILIAR DE LIMPIEZA,HUDBAY - LIMPIEZA,44744,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35457,E&R,PROPIA,SECUNDARIA COMPLETA,CUSCO,CUSCO,DPTO CUSCO,SIN INFORMACION
AUXILIAR DE HOTELERIA,MINSUR SAN RAFAEL NUEVO - HOTELERIA,45191,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),27701,E&R,FAMILIAR,SECUNDARIA COMPLETA,AJOYANI,CARABAYA,DPTO PUNO,2
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,45404,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),27483,E&R,ALQUILADA,SECUNDARIA COMPLETA,ESPINAR,CCAHUANA,DPTO CUSCO,0
AUXILIAR DE MANTENIMIENTO,COGA SELVA - MANTENIMIENTO,41950,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),29263,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,WANCHAQ,CUSCO,DPTO CUSCO,SIN INFORMACION
MOZO,HUDBAY - ALIMENTACION,45496,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,36551,E&R,FAMILIAR,SECUNDARIA COMPLETA,PALLPATA,ESPINAR,DPTO CUSCO,1
MOZO,SAN GABRIEL NUEVO - ALIMENTACION,45391,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),30777,E&R,ALQUILADA,TITULADO,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,1
AYUDANTE DE COCINA,SAN GABRIEL NUEVO - ALIMENTACION,45329,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31993,E&R,FAMILIAR,SECUNDARIA COMPLETA,JOSE L. BUSTAMANTE Y RIVERO,AREQUIPA,AREQUIPA,1
ENCARGADO DE CAFETERIA,TUNSHURUCO - HOTELERIA,45072,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35898,E&R,PROPIA,UNIVERS. INCOMPLETA,SUITUCANCHA,YAULI,DPTO JUNIN,SIN INFORMACION
TECNICO DE MANTENIMIENTO - SERVICIOS GENERALES,PLUSPETROL L 56 - MANTENIMIENTO,45378,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34200,E&R,ALQUILADA,SECUNDARIA COMPLETA,INDEPENDENCIA,LIMA,DPTO LIMA,3
